Date,Time,CCNumber,Amount,CCType,CCExpires,CVV2,GivenName,MiddleInitial,Surname,ZipCode,TelephoneNumber,MerchantID,TransactionID
1/1/2015,22:04:01,5530549597396760,18,MasterCard,20-Nov,611,Lican,A,Alonso,54303,920-714-2174,WalmartValpo,5524555202
1/1/2015,22:10:41,5526547855640020,701,MasterCard,17-Sep,359,Swen,S,Wurfel,97219,503-977-2029,WalmartValpo,5524833729
1/1/2015,22:17:21,4916408194812070,1,Visa,16-Jun,916,William,A,Butler,4622,207-276-7284,HouseMart_2191,5606096222
1/1/2015,22:24:01,4539322081856500,1,Visa,19-Apr,879,Ulrike,P,Kalb,11530,631-926-9685,HouseMart_2191,5698158053
1/1/2015,22:30:41,5322834240580970,294,MasterCard,16-Jun,490,Tránsito,H,Gallegos,90717,310-325-5674,HouseMart_2191,5700770342
1/1/2015,22:37:21,5519076120283840,751,MasterCard,18-Apr,599,Melea,E,Ornelas,94108,510-366-1347,WalmartValpo,5701431637
1/1/2015,22:44:01,5115841430641370,45,MasterCard,20-Jul,246,Quintilio,P,Sarabia,87544,505-661-6617,AMZN_F01,5709929295
1/1/2015,22:50:41,5306655020172690,511,MasterCard,19-Mar,82,Hannah,A,Pabón,13350,315-717-7022,HouseMart_2000,5801161738
1/1/2015,22:57:21,4485262699204700,515,Visa,19-Apr,33,Maximilian,J,Fruehauf,14489,315-946-1795,HouseMart_2191,5801500344
1/1/2015,22:57:21,5562554413514890,774,MasterCard,18-Mar,201,Juliane,S,Schwarz,29201,803-290-2864,HouseMart_2000,5817814134
1/1/2015,22:57:22,4916408194812070,859,Visa,16-Jun,916,William,A,Butler,4622,207-276-7284,HouseMart_2191,5819766003
1/1/2015,22:57:23,4539322081856500,1217,Visa,19-Apr,879,Ulrike,P,Kalb,11530,631-926-9685,HouseMart_2191,5841216428
1/1/2015,23:04:01,4556525481801310,955,Visa,19-Aug,380,Katja,S,Eberhardt,68164,402-963-2300,Goodwill,5872324966
1/1/2015,23:10:41,5394437168684420,683,MasterCard,17-Feb,554,Uriel,M,Cantú,70806,225-935-5167,ALDI_0014,5918841030
1/1/2015,23:17:21,4485867767141580,133,Visa,18-Dec,989,Ronald,J,Weaver,67601,785-625-9474,ALDI_0014,5964729582
1/1/2015,23:24:01,5258119760119590,321,MasterCard,17-Jul,748,Lonnie,L,Zimmerman,11717,631-357-0281,WalmartValpo,6020623047
1/1/2015,23:30:41,5349415704492430,883,MasterCard,16-Jul,538,Solón,N,Alanis,2110,617-648-2992,HouseMart_2191,6039842013
1/1/2015,23:37:21,5384720257984210,407,MasterCard,17-Mar,122,David,M,Harwell,50309,515-509-8171,ALDI_0014,6089842898
1/1/2015,23:38:25,5440736666986950,99,MasterCard,20-Apr,927,Kim,R,Williams,34207,941-753-5008,HouseMart_1115,6119042484
1/1/2015,23:39:29,5480932611626750,450,MasterCard,20-Jan,499,Tehuel,G,Perea,57762,605-257-6697,BOFAATM_SE1441,6133030020
1/1/2015,23:40:33,4532948737337900,388,Visa,17-Feb,482,Tiburcio,A,Muñoz,2141,617-606-4380,HouseMart_1115,6153084316
1/1/2015,23:41:37,4929883546829600,360,Visa,18-Nov,907,Yvonne,M,Freeh,89506,775-972-7912,AMZN_F01,6158851201
1/1/2015,23:42:41,5468141543282000,324,MasterCard,20-Dec,111,Milba,A,Cordero,32207,904-967-6125,BOFAATM_NW2301,6177632733
1/1/2015,23:43:45,5406925665235200,555,MasterCard,19-Oct,979,Charlie,M,Vega,33025,305-924-1568,HouseMart_2191,6189844877
1/1/2015,23:44:49,4916733142424390,616,Visa,18-Oct,6,George,A,Weathers,92111,858-694-4481,Town&Coun,6192946033
1/1/2015,23:45:53,5592048609052380,902,MasterCard,20-Jul,433,Salomón,M,Esparza,27406,336-813-4948,HouseMart_0037,6199055797
1/1/2015,23:46:57,4716897603008150,1,Visa,20-Aug,997,Liora,E,Zúñiga,60062,708-533-5201,HouseMart_2191,6212110468
1/1/2015,23:48:01,4716620481469320,1,Visa,16-Feb,114,Nisim,M,Alcantar,15212,412-226-7203,HouseMart_2191,6241810706
1/1/2015,23:49:05,4532346698193250,151,Visa,16-Nov,739,Fedora,R,Espinoza,22090,703-994-2149,HouseMart_1115,6295092570
1/1/2015,23:50:09,4485558634952580,1,Visa,20-Apr,747,Phillipp,K,Shuster,64106,816-760-5559,HouseMart_2191,6317129888
1/1/2015,23:51:13,4916088724684130,1,Visa,20-Feb,543,Diana,T,Eiffel,78205,214-201-7640,HouseMart_2191,6346259378
1/1/2015,23:52:17,4539224126054290,463,Visa,18-Mar,923,Anna,K,Mueller,47960,574-583-1455,BOFAATM_SE1441,6351746821
1/1/2015,23:53:21,5250973842224180,819,MasterCard,19-Jan,53,Milagros,L,Henríquez,7628,201-439-1402,WalmartValpo,6388983997
1/1/2015,23:54:25,4485641797813700,1,Visa,19-Dec,598,Swen,C,Hahn,78741,512-879-1058,HouseMart_2191,6498844811
1/1/2015,23:55:29,4485473938545840,1,Visa,17-May,431,Salomé,N,Solórzano,96950,670-256-5584,HouseMart_2191,6505165784
1/1/2015,23:56:33,5163885815469010,184,MasterCard,18-May,891,Tibalt,A,Rosado,78393,361-543-1131,Menards016,6531457796
1/1/2015,23:57:37,5177188638642500,299,MasterCard,20-Feb,896,Vera,R,Lockwood,92683,714-903-8921,Menards016,6643327176
1/1/2015,23:57:37,5230177357907370,957,MasterCard,17-Sep,196,Gabelo,Y,Alaniz,56001,507-506-4759,WalmartValpo,6697343820
1/1/2015,23:57:37,5245638816535730,980,MasterCard,16-May,820,Cheryl,J,Moll,51537,712-799-9472,WalmartValpo,6707219691
1/1/2015,23:57:37,5287300610969140,232,MasterCard,20-Feb,12,Larry,M,Valle,75460,903-737-8847,WalmartMerrill,6729978386
1/1/2015,23:57:37,5326873555186410,740,MasterCard,16-Aug,720,Periandro,A,Martínez,60005,708-255-4998,HouseMart_2191,6733780846
1/1/2015,23:57:37,5458423813163570,757,MasterCard,20-Feb,612,Priscila,M,Iglesias,28202,704-433-4955,ALDI_012A,6740976662
1/1/2015,23:57:37,4485621804406190,1,Visa,19-Jun,692,Sarah,K,Berg,60191,708-253-4010,HouseMart_2191,6561933260
1/1/2015,23:57:37,4539441932643940,1,Visa,19-Aug,569,Florian,J,Ackermann,95662,916-987-1685,HouseMart_2191,6582227200
1/1/2015,23:57:37,4916170290861490,1,Visa,16-Dec,667,Uwe,Y,Möller,15201,412-534-7656,HouseMart_2191,6637224488
1/1/2015,23:57:59,4716897603008150,472,Visa,20-Aug,997,Liora,E,Zúñiga,60062,708-533-5201,HouseMart_2191,6770280269
1/1/2015,23:58:00,4716620481469320,646,Visa,16-Feb,114,Nisim,M,Alcantar,15212,412-226-7203,HouseMart_2191,6780341043
1/1/2015,23:58:01,4485558634952580,625,Visa,20-Apr,747,Phillipp,K,Shuster,64106,816-760-5559,HouseMart_2191,6788222164
1/1/2015,23:58:02,4916088724684130,788,Visa,20-Feb,543,Diana,T,Eiffel,78205,214-201-7640,HouseMart_2191,6842266517
1/1/2015,23:58:03,4485641797813700,928,Visa,19-Dec,598,Swen,C,Hahn,78741,512-879-1058,HouseMart_2191,6881714814
1/1/2015,23:58:04,4485473938545840,356,Visa,17-May,431,Salomé,N,Solórzano,96950,670-256-5584,HouseMart_2191,6932465565
1/1/2015,23:58:05,4485621804406190,1453,Visa,19-Jun,692,Sarah,K,Berg,60191,708-253-4010,HouseMart_2191,6992709853
1/1/2015,23:58:06,4539441932643940,472,Visa,19-Aug,569,Florian,J,Ackermann,95662,916-987-1685,HouseMart_2191,6994036586
1/1/2015,23:58:07,4916170290861490,1361,Visa,16-Dec,667,Uwe,Y,Möller,15201,412-534-7656,HouseMart_2191,7027816249
1/1/2015,23:59:12,5232006229957380,586,MasterCard,20-Aug,103,Mike,J,Foerster,45402,937-910-6643,WalmartValpo,7035608258
1/2/2015,00:15:37,4485468866632540,1,Visa,16-Oct,19,Dunstan,R,Rodrígez,32501,850-506-4131,HouseMart_2191,7041943253
1/2/2015,00:16:23,5269171292888350,782,MasterCard,16-Feb,676,William,E,Comes,87112,505-275-9046,WalmartValpo,7047670810
1/2/2015,00:17:09,5491421203958770,170,MasterCard,16-May,718,Patrick,C,Vogel,61341,815-481-7658,HouseMart_2191,7056929178
1/2/2015,00:17:55,5154550838270090,578,MasterCard,19-Apr,226,Isaura,E,Sedillo,30064,770-793-9742,Menards016,7067385053
1/2/2015,00:18:41,5491251504825740,253,MasterCard,19-Jan,44,Fabricia,H,Arana,61602,309-404-7595,HouseMart_2191,7084654000
1/2/2015,00:19:27,4916731074780480,502,Visa,18-Mar,35,Daniel,D,Wolfe,82801,307-737-9133,Town&Coun,7128523647
1/2/2015,00:20:13,5553570754974660,946,MasterCard,19-Aug,356,Keri,G,Fernandez,55109,651-747-1445,WalmartValpo,7129456922
1/2/2015,00:20:59,4929938510211440,696,Visa,16-Jul,369,Jürgen,B,Zimmermann,24712,304-384-3981,AMZN_F01,7144377264
1/2/2015,00:21:45,4532269297625530,1,Visa,19-Dec,418,Mia,B,Rojo,44128,216-413-3648,HouseMart_2191,7164303053
1/2/2015,00:22:31,4485980322693950,965,Visa,20-Aug,395,Sophie,J,Dietrich,10005,646-452-0366,ALDI_0014,7186427394
1/2/2015,00:23:17,5381718436700040,353,MasterCard,20-Sep,465,Amós,R,Arriaga,33317,954-584-2603,ALDI_0014,7192538968
1/2/2015,00:24:03,5115351632978840,89,MasterCard,20-Dec,788,Leanna,F,Garica,14608,585-255-3667,AMZN_F01,7235070878
1/2/2015,00:24:49,4716633964650310,1,Visa,20-Jul,134,Jamie,C,Johnson,92801,949-521-6500,HouseMart_2191,7292022152
1/2/2015,01:03:23,5280536551246540,706,MasterCard,19-Jan,714,Winston,E,Gilbert,23608,757-898-8085,WalmartMerrill,7358280835
1/2/2015,01:15:37,4485468866632540,1259,Visa,16-Oct,19,Dunstan,R,Rodrígez,32501,850-506-4131,HouseMart_2191,7359566687
1/2/2015,01:15:38,4532269297625530,265,Visa,19-Dec,418,Mia,B,Rojo,44128,216-413-3648,HouseMart_2191,7365165389
1/2/2015,01:15:39,4716633964650310,678,Visa,20-Jul,134,Jamie,C,Johnson,92801,949-521-6500,HouseMart_2191,7394650121
1/2/2015,01:41:57,5250107512995650,588,MasterCard,20-Aug,938,Lucas,C,Busch,1109,413-437-9070,WalmartValpo,7402410848
1/2/2015,02:20:31,5105255070412170,969,MasterCard,17-Jul,535,Angelika,M,Kunze,80209,303-282-7784,AMZN_F01,7525150719
1/2/2015,02:27:17,5100209314070300,895,MasterCard,20-Dec,915,Fiore,C,Ortega,33025,561-843-2380,WalmartValpo,7536709878
1/2/2015,02:29:25,5100555803081340,794,MasterCard,17-Mar,603,Paula,C,Saucedo,35211,251-510-9570,WalmartValpo,7537750720
1/2/2015,02:59:05,5235422955091540,962,MasterCard,20-Nov,10,Johnnie,J,Johnson,8052,609-471-7253,WalmartValpo,7538181576
1/2/2015,03:29:25,5101567008261350,1036,MasterCard,18-May,583,Oto,J,Cuellar,21853,410-651-8553,WalmartValpo,7539082443
1/2/2015,03:37:39,5169559062583210,80,MasterCard,16-Nov,903,Isabella,T,Owens,96819,808-847-2306,Menards016,7547334069
1/2/2015,04:16:13,5420879914764590,502,MasterCard,20-Apr,201,Doreen,R,Gottschalk,48226,248-991-8013,HouseMart_1115,7551901211
1/2/2015,04:29:25,5101949219964990,592,MasterCard,19-Dec,979,Leonard,P,Sutton,95951,530-826-6501,WalmartValpo,7558146317
1/2/2015,04:54:47,5422900150405780,591,MasterCard,20-Oct,678,Klaus,J,Roth,10011,917-586-6720,HouseMart_1115,7565296001
1/2/2015,05:29:25,5102078265825750,104,MasterCard,20-Dec,374,Lena,M,Pfeiffer,93065,805-204-1502,WalmartValpo,7596544889
1/2/2015,05:33:21,5123297721448150,249,MasterCard,19-Feb,689,Antígona,C,Pantoja,33030,305-248-3478,AMZN_F01,7619014791
1/2/2015,05:34:47,4539595879132270,949,Visa,18-Mar,87,Leah,M,Werner,93555,760-446-2608,Town&Coun,7620588796
1/2/2015,05:36:13,5260789257651360,369,MasterCard,20-Mar,221,Bobby,M,Lowe,52803,563-884-4794,WalmartValpo,7650005676
1/2/2015,05:37:39,4929938837615090,284,Visa,19-Jan,71,Eric,S,Maier,27801,252-407-1624,AMZN_F01,7689650317
1/2/2015,05:39:05,4532446355141150,526,Visa,18-Jan,255,Philipp,S,Engel,33410,561-509-6481,HouseMart_1115,7718089770
1/2/2015,05:40:31,4539896721883760,978,Visa,20-Nov,400,Stefan,I,Schmitt,77074,713-779-0017,WalmartValpo,7759784591
1/2/2015,05:41:57,4539697365531110,727,Visa,18-Sep,441,Brigitte,R,Reinhardt,33311,305-310-9196,WalmartValpo,7777976931
1/2/2015,05:43:23,5168157194912500,257,MasterCard,18-May,231,Christina,R,Kluge,60173,708-767-4923,Menards016,7873289273
1/2/2015,05:44:49,5468032370128900,310,MasterCard,20-Apr,873,Sean,C,Stephenson,60523,773-424-6555,BOFAATM_NW2301,7881336780
1/2/2015,05:46:15,4716148042988180,591,Visa,16-Oct,41,Jörg,S,Adler,61081,309-567-5958,HouseMart_0037,7927253897
1/2/2015,05:47:41,4485691902870650,422,Visa,20-Feb,587,Elton,A,Angeles,30030,678-982-1096,AMZN_A123,7950409547
1/2/2015,05:49:07,5510954101271600,982,MasterCard,17-Mar,98,Leon,S,Freytag,1562,508-885-9549,Town&Coun,7974994922
1/2/2015,05:50:33,5356337731596780,107,MasterCard,19-Jan,200,Eliel,F,Rodarte,73942,580-525-2132,HouseMart_2191,8133201445
1/2/2015,05:51:59,5250151878522450,97,MasterCard,19-Oct,999,Hildegunda,L,Adomo,68801,308-464-9505,WalmartValpo,8133423886
1/2/2015,05:53:25,4556738452506240,169,Visa,16-Oct,240,Kristin,C,Root,89830,775-472-9932,WalmartValpo,8141482871
1/2/2015,05:54:51,5516762962310200,13,MasterCard,19-Dec,554,Francesca,E,Calvillo,90017,562-685-4282,WalmartValpo,8149230362
1/2/2015,06:02:18,4532667140285460,91,Visa,20-Jul,723,Guido,M,Bueno,83523,208-924-0100,HouseMart_1115,8180246003
1/2/2015,06:09:45,4716879896246970,1,Visa,17-Jan,63,Uwe,U,Nagel,60523,815-207-2195,HouseMart_2191,8188772124
1/2/2015,06:17:12,5558963934700990,949,MasterCard,20-Jul,618,Anthony,M,Willis,27703,919-455-9618,HouseMart_0037,8259575380
1/2/2015,06:24:39,4556299286292240,453,Visa,17-Nov,216,Boris,L,Árias,37034,931-364-0497,HouseMart_0037,8294775029
1/2/2015,06:29:25,5102157852253990,795,MasterCard,17-Jul,808,Andrea,D,Dietrich,11530,516-549-6041,PAYPAL-R15,8321695957
1/2/2015,06:32:06,5166647037669040,390,MasterCard,16-Oct,171,Wendell,L,Gil,44907,419-544-5244,Menards016,8325185253
1/2/2015,06:39:33,4532620244787480,522,Visa,18-Dec,86,Craig,J,Tapia,33323,754-423-9921,HouseMart_1115,8368713094
1/2/2015,06:47:00,4532432655615890,723,Visa,17-Jun,916,Ralph,S,Eichel,19013,610-364-7476,HouseMart_1115,8392035259
1/2/2015,06:48:21,4539454190775470,1,Visa,20-May,990,Lautaro,G,Lozano,60004,224-627-5964,HouseMart_2191,8463133126
1/2/2015,07:01:54,4929980102108150,200,Visa,20-May,465,Cynthia,B,Volz,28405,910-520-2762,AMZN_F01,8518689410
1/2/2015,07:09:21,5201518528774840,477,MasterCard,16-Apr,106,Marisol,L,Thomas,28540,910-347-7484,BOFAATM_NE4443,8567071352
1/2/2015,07:15:18,5112156753378360,185,MasterCard,19-Oct,928,Tarcila,L,Navarro,90017,310-754-2312,PAYPAL-R15,8639880476
1/2/2015,07:16:48,4556408793767100,129,Visa,19-Jan,633,Junior,D,Duran,38141,901-359-0456,HouseMart_2000,8644243251
1/2/2015,07:24:15,4532876269542410,32,Visa,19-Jun,501,Katrin,J,Ziegler,85253,480-484-9661,HouseMart_1115,8651140398
1/2/2015,07:29:25,5102493206266670,1240,MasterCard,16-Apr,638,Tobias,V,Herrmann,38903,662-459-0812,westernunion.com,8696869965
1/2/2015,07:31:42,4556302689993220,999,Visa,17-Mar,433,Andres,M,Palmer,45202,513-807-5540,HouseMart_0037,8738573688
1/2/2015,07:33:03,4916091766397330,1000,Visa,16-Dec,922,Ebo,F,Ocasio,2401,774-250-7474,westernunion.com,8759300432
1/2/2015,07:39:09,4539998512361130,216,Visa,19-May,824,Rene,P,Pena,2110,617-532-0881,WalmartValpo,8791987293
1/2/2015,07:46:36,5473663960530890,515,MasterCard,20-Jul,821,Ernest,M,Cummins,89425,775-272-2779,BOFAATM_SE1441,8818897234
1/2/2015,08:00:01,4716830666465890,1,Visa,17-Dec,300,Benjamin,S,Müller,78205,210-227-7766,HouseMart_2191,8829773121
1/2/2015,08:02:07,4539126286663130,81,Visa,20-Aug,284,Celica,T,Marroquín,29148,803-478-3189,BOFAATM_SE1441,8831331344
1/2/2015,08:04:13,4485233837790550,1,Visa,18-May,776,Adabella,A,Corrales,10523,914-607-7852,HouseMart_2191,8913677226
1/2/2015,08:06:19,5110351602002020,662,MasterCard,19-Sep,131,Leah,T,Saenger,93721,559-729-4622,AMZN_F01,8920769424
1/2/2015,08:08:25,4929805819287600,172,Visa,19-Sep,383,James,J,Potter,45801,419-228-4655,AMZN_F01,8933045423
1/2/2015,08:10:31,5219571582508740,185,MasterCard,17-Dec,602,Bernard,P,Powers,75204,972-865-7739,WalmartValpo,8951271349
1/2/2015,08:12:37,4716641689158900,1,Visa,17-Apr,236,Ulrike,P,Schmid,4414,207-965-3371,HouseMart_2191,8976684291
1/2/2015,08:14:43,4556057074018680,252,Visa,18-Jan,722,Albina,J,Mojica,37201,615-749-5134,WalmartValpo,8997316968
1/2/2015,08:15:18,5113022823039570,923,MasterCard,17-Apr,695,Sarah,T,Gruenewald,28304,910-429-8935,AMZN_F01,9022948342
1/2/2015,08:15:34,5122864064635630,598,MasterCard,17-Feb,882,Christian,J,Pfeffer,60005,847-801-3503,PAYPAL-R15,9058575362
1/2/2015,08:15:45,4716879896246970,1439,Visa,17-Jan,63,Uwe,U,Nagel,60523,815-207-2195,HouseMart_2191,9060973046
1/2/2015,08:15:46,4716755629801650,1,Visa,20-Dec,216,Marco,K,Schuster,21212,410-532-0529,HouseMart_2191,9082124595
1/2/2015,08:15:47,4716830666465890,1488,Visa,17-Dec,300,Benjamin,S,Müller,78205,210-227-7766,HouseMart_2191,9088021114
1/2/2015,08:15:48,4485233837790550,607,Visa,18-May,776,Adabella,A,Corrales,10523,914-607-7852,HouseMart_2191,9090215967
1/2/2015,08:15:49,4716641689158900,128,Visa,17-Apr,236,Ulrike,P,Schmid,4414,207-965-3371,HouseMart_2191,9108030438
1/2/2015,08:16:49,4532738703716820,197,Visa,18-Mar,583,Esther,P,Escobedo,75074,972-710-8346,HouseMart_1115,9125177992
1/2/2015,08:17:23,5123297721448150,249,MasterCard,19-Feb,689,Antígona,C,Pantoja,33030,305-248-3478,AMZN_F01,9207475281
1/2/2015,08:19:12,5123352854621170,234,MasterCard,19-May,680,Renato,H,Urías,33054,305-681-4161,BestBuyOnline,9233963392
1/2/2015,08:21:01,5123361979442550,422,MasterCard,16-Jul,840,William,P,Watson,39503,228-264-2133,BestBuyOnline,9250633925
1/2/2015,08:22:50,5123889716146610,505,MasterCard,16-Jul,416,Ute,M,Metzger,32810,321-684-6864,BestBuyOnline,9265098108
1/2/2015,08:24:39,5124256447628070,822,MasterCard,18-Oct,825,Kendrick,P,Jimerson,8052,609-970-3738,BestBuyOnline,9299643029
1/2/2015,08:25:46,4716755629801650,1475,Visa,20-Dec,216,Marco,K,Schuster,21212,410-532-0529,HouseMart_2191,9375952856
1/2/2015,08:26:28,5124817267946610,814,MasterCard,18-Sep,737,Blake,A,Stennis,60605,224-520-1690,BestBuyOnline,9393140662
1/2/2015,08:28:17,5125237967909260,513,MasterCard,16-Nov,663,Kim,R,Haugh,44305,330-409-0054,VerizonWireless.com,9421127824
1/2/2015,08:29:25,5102498040352590,1454,MasterCard,20-Aug,687,Yve,G,Concepción,40507,859-681-5394,BestBuyOnline,9432869398
1/2/2015,08:30:06,5125861558379760,820,MasterCard,17-Jul,289,Dorian,A,Olivo,94520,415-299-6470,M&MCarRepair,9438475391
1/2/2015,08:31:55,5126049199888660,125,MasterCard,16-Nov,496,Kerstin,S,Amsel,95370,209-532-0881,WalmartMerrill,9447424817
1/2/2015,08:33:44,5126100061479320,361,MasterCard,17-May,105,Dióscoro,L,Estévez,20781,301-436-5620,PAYPAL-R15,9453421445
1/2/2015,08:35:33,5126143052697440,80,MasterCard,16-Sep,335,Sara,S,Konig,26716,304-735-0322,Town&Coun,9495983105
1/2/2015,08:37:22,5126764283535750,818,MasterCard,20-May,392,Thiago,I,Adomo,90017,213-579-3362,VerizonWireless.com,9573412098
1/2/2015,08:38:27,4485397061568650,1,Visa,20-Jun,203,Kalid,H,Hernández,46368,219-406-5917,HouseMart_2191,17061879369
1/2/2015,08:39:11,5127036405793260,140,MasterCard,20-Apr,492,Clarissa,V,Agosto,11357,347-834-4620,WalmartMerrill,9593587956
1/2/2015,08:41:00,5127106031411730,111,MasterCard,20-Aug,102,Alan,R,Peterson,19126,215-424-6085,WalmartMerrill,9604576271
1/2/2015,08:42:49,4485638467340510,1,Visa,20-Jul,386,Sara,R,Baer,64106,816-292-9084,HouseMart_2191,17112254879
1/2/2015,08:42:49,5127320163828300,345,MasterCard,19-Mar,329,Sirio,P,Farías,70171,985-625-7396,VerizonWireless.com,9650269677
1/2/2015,08:44:38,5127409058347590,463,MasterCard,18-Mar,499,Derrick,A,Lawton,11743,516-446-3217,M&MCarRepair,9670054159
1/2/2015,08:46:27,5127614826659180,45,MasterCard,18-Feb,138,Matthias,S,Lemann,4401,207-279-9381,WalmartMerrill,9715610019
1/2/2015,08:48:16,5128350005999420,542,MasterCard,18-Mar,549,Lucas,L,Zweig,64688,660-659-6543,PAYPAL-R15,9720245591
1/2/2015,08:50:05,5128523182049590,747,MasterCard,18-Feb,138,Bruce,E,Martinez,20744,301-292-6760,VerizonWireless.com,9731014528
1/2/2015,08:51:13,4539438377437850,1,Visa,16-Dec,878,Leonie,K,Weber,93901,831-580-4438,HouseMart_2191,9753384098
1/2/2015,08:51:54,5129094956649150,1346,MasterCard,18-Nov,629,Michael,W,Pedroza,80239,970-545-8336,M&MCarRepair,9760837745
1/2/2015,08:53:43,5129910453794890,734,MasterCard,18-Apr,548,Sebastian,V,Burger,32501,850-313-2132,BestBuyOnline,9802727502
1/2/2015,08:55:32,5129935022707060,1224,MasterCard,16-Jul,233,Ulrich,I,Nagel,63104,314-771-8470,VerizonWireless.com,9808327711
1/2/2015,08:57:21,5130881060284350,12,MasterCard,19-Dec,202,Matthias,K,Fassbinder,78741,512-692-9818,Town&Coun,9832636322
1/2/2015,08:57:59,5119778676795780,648,MasterCard,20-Apr,576,Tracy,W,Estabrook,20877,301-987-5732,AMZN_F01,9840403839
1/2/2015,08:59:10,5131025298045530,926,MasterCard,19-Nov,329,Mary,A,Steele,49007,269-381-8241,M&MCarRepair,9846648520
1/2/2015,09:00:59,5131438089489500,698,MasterCard,16-Jul,355,Valerie,C,Peres,72212,501-912-9794,PAYPAL-R15,9873760059
1/2/2015,09:02:48,5131456655773490,55,MasterCard,16-Jun,707,Leon,J,Baader,90017,909-385-6304,Town&Coun,9920162610
1/2/2015,09:04:37,5131610350962800,73,MasterCard,18-Mar,573,Susie,J,McDougle,28328,910-915-8147,Town&Coun,9933547572
1/2/2015,09:06:26,5131848841641140,867,MasterCard,18-May,107,Crisipo,L,Chávez,20741,301-982-8383,BestBuyOnline,9939827728
1/2/2015,09:08:15,5131948407001970,894,MasterCard,17-Nov,20,Maria,U,Schuster,93401,805-600-3931,AMZN_A123,10023239249
1/2/2015,09:10:04,5132008508460740,522,MasterCard,16-Jul,849,Gary,J,Cagle,79906,915-256-5737,PAYPAL-R15,10045812211
1/2/2015,09:11:33,5117218853890750,227,MasterCard,17-May,14,Tim,A,Johnson,36602,251-369-9750,SarasGifts,10077366350
1/2/2015,09:11:53,5132044998900750,1112,MasterCard,20-Mar,354,Aida,S,Saucier,10956,845-708-3570,RedSeatFurnit,10085727894
1/2/2015,09:13:42,5132356611735160,619,MasterCard,19-Apr,892,Anne,P,Kohler,55415,952-217-5802,BestBuyOnline,10089915691
1/2/2015,09:15:18,5113193464225590,1471,MasterCard,16-Feb,147,Carla,A,Porras,89128,702-228-0226,AMZN_A123,10154620704
1/2/2015,09:15:31,5132793010066210,157,MasterCard,16-Aug,659,Hamlet,V,Jurado,67107,620-660-7857,PAYPAL-R15,10158338714
1/2/2015,09:17:20,5133056612829940,953,MasterCard,19-Mar,288,Francine,N,Juárez,95814,916-313-7012,BestBuyOnline,10205142267
1/2/2015,09:19:09,5133147520578910,455,MasterCard,20-Jan,510,Todd,M,Scott,95202,209-430-6532,VerizonWireless.com,10242059972
1/2/2015,09:20:58,5134177264950840,434,MasterCard,17-Oct,165,Lucas,A,Holzman,89101,702-471-0155,PorterHospital,10302962550
1/2/2015,09:22:47,5134412581210250,747,MasterCard,17-Dec,620,Dirk,C,Wulf,75073,972-843-7285,PAYPAL-R15,10323607798
1/2/2015,09:29:25,5102683506233060,1252,MasterCard,18-Oct,146,Felix,S,Ackermann,55121,763-439-0012,VerizonWireless.com,10385511305
1/2/2015,09:39:09,4539205470049500,756,Visa,18-Dec,981,Kayla,R,Balog,21201,443-294-4598,BOFAATM_SE1441,10387659837
1/2/2015,10:11:33,5117548161969850,1114,MasterCard,18-Dec,309,Elsie,K,Swartz,11743,516-429-8882,AMZN_A123,10404709865
1/2/2015,10:15:18,5113360889815770,5,MasterCard,18-Apr,339,Odo,Y,Saavedra,46250,317-588-0042,Town&Coun,10411679534
1/2/2015,10:20:19,5193512125907730,496,MasterCard,17-Oct,971,James,M,Torres,78664,512-828-2178,BOFAATM_NE4443,10417101696
1/8/2015,16:58:32,5509219519643210,4,MasterCard,20-Mar,783,Joyce,T,Franklin,12110,518-783-0631,Town&Coun,1.0267E+11
1/2/2015,10:43:31,4485184011978130,500,Visa,16-Jul,824,Leocadio,Q,Garibay,16101,724-657-5526,247exchange.com,10482802524
